hhnum,food_insecure_flag_adult,adltfscat,foodsufficient,poverty_ratio,poverty_band,snap_any,foodpantry,household_size,num_adults,num_children,num_elderly,employed_adults,any_employed_adult,head_age,head_sex,head_hispanic,head_racecat,head_educcat,head_employment,region,rural,nonmetro,anyvehicle,vehiclenum,caraccess,dist_sm,dist_cs,dist_walmart,nearsnap_dist,nearff_dist,nearnonff_dist,fah_event_count,fah_storetype_unique,fafh_event_count,fafh_schoolmeal_events,targetgroup,hhwgt
103517,0,1,1,0.993936526184683,<=1.0 (at/below poverty),False,0,2,2,0,0,0,0,47.5,1,0,2,2.0,3,3,0,0,0,-996,-996,0.51,0.92,1.28,0.51,0.29,0.22,2.0,0.0,4.0,0.0,4,6246.17325143825
103524,1,3,1,2.06577613397641,2.0-4.0 (moderate),False,0,4,3,1,0,1,1,40.0,2,0,4,5.0,3,1,0,0,1,1,-996,0.47,0.15,7.93,0.12,0.27,0.19,10.0,0.0,23.0,0.0,3,32563.3996246109
103531,0,1,1,7.07944481163252,>4.0 (higher),False,0,2,2,0,2,0,0,85.0,2,0,1,5.0,5,1,1,0,1,1,-996,1.91,0.86,2.44,0.86,1.06,0.83,4.0,1.0,5.0,0.0,3,57916.2653742104
103534,0,1,1,7.35463593504453,>4.0 (higher),False,0,3,3,0,0,3,1,47.5,2,0,1,5.0,1,2,0,0,1,3,-996,0.58,0.99,0.82,0.58,0.56,0.58,4.0,0.0,15.0,0.0,3,13716.0725304907
103535,0,1,1,3.4321634363541103,2.0-4.0 (moderate),True,0,3,2,1,0,2,1,27.5,2,0,1,4.0,1,3,1,0,1,2,-996,0.28,0.3,10.32,0.18,11.28,5.4,1.0,0.0,17.0,0.0,3,11863.3985415132
103539,0,1,1,2.9345670852610697,2.0-4.0 (moderate),True,0,2,2,0,2,0,0,68.0,2,0,1,4.0,5,3,1,1,1,3,-996,6.4,0.07,5.59,0.07,5.45,4.33,2.0,0.0,3.0,0.0,3,16870.0977499459
103545,0,1,1,2.99801718440185,2.0-4.0 (moderate),True,0,3,3,0,0,2,1,27.5,2,0,6,5.0,1,2,0,0,0,-996,-996,1.37,0.51,1.43,0.22,0.91,0.35,5.0,0.0,7.0,0.0,4,4414.04041679776
103549,0,1,2,1.07430617726052,1.0-1.3 (near poverty),False,0,1,1,0,0,0,0,27.5,1,0,1,5.0,5,2,0,0,0,-996,1,0.27,0.46,2.96,0.27,0.29,0.3,6.0,0.0,7.0,0.0,2,13188.9500734002
103552,1,3,2,0.919082983532451,<=1.0 (at/below poverty),False,1,6,2,4,0,1,1,27.5,2,0,1,3.0,3,4,1,0,1,1,-996,8.75,6.39,8.54,6.39,6.81,3.37,3.0,0.0,5.0,0.0,1,4190.89588650686
103554,1,4,3,0.983910678499857,<=1.0 (at/below poverty),False,0,7,4,3,0,1,1,47.5,2,0,2,2.0,5,3,0,0,0,-996,-996,0.9,0.61,3.64,0.04,0.27,0.2,8.0,0.0,19.0,0.0,1,5424.324245717
103558,0,2,1,0.0,<=1.0 (at/below poverty),True,0,1,1,0,0,0,0,47.5,1,1,1,1.0,5,3,0,0,1,1,-996,2.43,0.46,1.9,0.16,0.81,0.34,4.0,0.0,0.0,0.0,4,18511.278250331
103559,0,1,1,1.0412147505423,1.0-1.3 (near poverty),False,0,4,3,1,0,1,1,47.5,2,1,5,3.0,1,4,0,0,1,1,-996,0.15,0.14,0.59,0.14,0.06,0.12,4.0,0.0,3.0,0.0,2,11220.2841452874
103561,1,3,2,0.888451208594449,<=1.0 (at/below poverty),True,0,1,1,0,1,0,0,68.0,2,0,1,3.0,5,1,0,0,0,-996,-996,2.13,1.42,4.41,0.23,0.44,0.23,1.0,0.0,1.0,0.0,4,26972.2305289724
103564,0,2,2,0.0,<=1.0 (at/below poverty),False,0,4,2,2,0,1,1,27.5,2,1,1,1.0,5,4,0,0,1,1,1,0.18,0.18,4.53,0.17,0.16,0.18,6.0,0.0,3.0,0.0,4,16884.5416912881
103566,0,1,1,2.61497663698271,2.0-4.0 (moderate),False,0,3,2,1,0,2,1,27.5,1,0,1,5.0,1,3,1,0,1,1,-996,3.13,2.41,3.73,2.41,2.63,0.61,2.0,0.0,11.0,0.0,3,33248.4675073574
103567,0,1,1,1.74487772637145,1.3-2.0 (low income),True,0,2,2,0,0,1,1,47.5,1,0,2,3.0,1,3,1,0,1,3,-996,2.37,2.32,5.08,0.33,1.74,1.61,3.0,0.0,3.0,0.0,4,2698.88655650771
103568,0,1,1,4.27771409512143,>4.0 (higher),True,0,2,2,0,2,0,0,68.0,2,0,1,5.0,5,2,0,0,1,2,-996,3.94,1.6,2.93,0.64,0.75,0.41,3.0,0.0,0.0,0.0,3,40238.7663138368
103576,1,3,1,0.870788596815994,<=1.0 (at/below poverty),False,0,6,2,4,0,1,1,47.5,2,1,5,5.0,1,1,0,0,1,1,-996,0.4,0.23,1.77,0.03,0.24,0.16,3.0,0.0,30.0,0.0,4,3578.21758939905
103577,1,4,3,0.710847834135505,<=1.0 (at/below poverty),False,0,5,2,3,0,1,1,47.5,2,0,1,4.0,3,3,0,0,1,1,-996,0.55,0.79,2.11,0.46,0.47,0.46,1.0,0.0,23.0,0.0,4,2140.50182349672
103582,0,1,1,4.36199603436881,>4.0 (higher),False,0,2,2,0,2,0,0,68.0,2,0,1,5.0,5,4,0,0,1,2,-996,0.62,0.61,0.59,0.56,0.56,0.21,1.0,0.0,2.0,0.0,3,42412.9080569776
103588,0,2,1,1.24398370973713,1.0-1.3 (near poverty),False,0,5,3,2,0,0,0,27.5,1,0,2,4.0,4,3,0,0,1,2,-996,1.0,0.22,1.26,0.22,0.2,0.23,0.0,0.0,1.0,0.0,2,10095.4894931837
103591,0,1,1,1.51669530733642,1.3-2.0 (low income),False,0,2,2,0,2,0,0,85.0,2,0,1,3.0,5,4,0,0,1,1,-996,0.96,0.26,2.14,0.26,0.96,0.49,4.0,0.0,1.0,0.0,2,8876.32987796583
103593,0,2,2,2.6173165895571704,2.0-4.0 (moderate),False,0,2,2,0,0,2,1,47.5,2,0,1,3.0,1,3,0,0,1,2,-996,1.16,0.87,3.09,0.87,0.9,0.87,2.0,0.0,0.0,0.0,3,39026.9054184965
103595,0,1,1,4.888126591187341,>4.0 (higher),False,0,2,2,0,1,1,1,85.0,2,0,1,5.0,5,2,0,0,1,1,-996,1.34,0.44,1.53,0.27,0.92,0.41,7.0,0.0,2.0,0.0,3,36518.3720183689
103596,0,1,2,1.50402864816473,1.3-2.0 (low income),False,0,1,1,0,1,0,0,85.0,2,0,1,4.0,5,3,0,0,1,1,-996,0.26,0.05,3.97,0.05,0.17,0.04,2.0,0.0,2.0,0.0,2,20585.960723892
103598,0,1,1,3.42562107653832,2.0-4.0 (moderate),True,0,3,2,1,0,2,1,27.5,2,0,1,6.0,1,3,1,0,1,2,-996,0.7,0.83,1.29,0.12,0.17,0.38,5.0,0.0,7.0,0.0,3,44925.1959404649
103600,0,1,2,1.02587742273442,1.0-1.3 (near poverty),False,1,3,2,1,0,0,0,62.5,2,0,1,4.0,5,3,1,0,1,1,-996,7.35,4.59,8.94,4.4,7.3,1.8,5.0,0.0,18.0,0.0,4,6714.65244696267
103609,0,1,1,0.349149507609669,<=1.0 (at/below poverty),False,0,1,1,0,0,1,1,47.5,1,0,1,3.0,1,2,1,1,1,4,-996,3.89,4.0,14.74,3.56,3.62,3.44,1.0,0.0,8.0,0.0,4,40962.0173362943
103613,0,2,1,1.82419035029742,1.3-2.0 (low income),True,0,2,2,0,1,0,0,47.5,2,0,1,4.0,5,2,0,0,1,2,-996,0.37,8.81,1.02,0.37,0.27,0.25,4.0,0.0,0.0,0.0,2,7018.62018428923
103623,0,1,1,3.82969270640503,2.0-4.0 (moderate),True,0,5,3,2,0,2,1,47.5,2,0,1,4.0,5,3,0,0,1,2,-996,1.12,0.61,2.96,0.61,0.94,0.77,3.0,0.0,15.0,0.0,3,25847.4009857818
103625,0,2,1,4.56104121475054,>4.0 (higher),False,0,4,4,0,0,3,1,27.5,2,1,1,4.0,3,3,0,0,1,3,-996,0.31,0.17,1.86,0.17,0.29,0.28,2.0,0.0,10.0,0.0,4,8999.71721700241
103635,0,2,4,0.5683435582822081,<=1.0 (at/below poverty),False,0,6,2,4,0,1,1,47.5,2,1,1,1.0,5,4,0,0,1,2,-996,1.63,0.6,2.74,0.6,0.71,0.32,3.0,0.0,4.0,0.0,4,8855.99290566947
103638,1,3,2,0.7740912095175151,<=1.0 (at/below poverty),True,0,2,2,0,0,0,0,62.5,2,0,2,3.0,5,3,1,1,1,1,-996,22.21,1.97,25.33,1.97,17.54,6.59,0.0,0.0,0.0,0.0,1,30717.3705497577
103641,1,3,2,0.0777489818585709,<=1.0 (at/below poverty),False,1,5,2,3,0,1,1,47.5,2,1,5,1.0,1,3,0,0,0,-996,-996,1.06,0.56,1.13,0.56,0.59,0.13,3.0,0.0,4.0,0.0,4,28193.0667076394
103645,0,1,1,1.31863960277247,1.3-2.0 (low income),False,0,1,1,0,1,0,0,85.0,2,0,1,3.0,5,3,0,0,1,1,-996,1.2,0.36,1.51,0.36,1.01,0.37,1.0,0.0,0.0,0.0,2,22795.9236001386
103646,0,1,1,1.44070403352541,1.3-2.0 (low income),False,0,3,3,0,2,0,0,85.0,1,0,1,1.0,5,4,1,0,1,2,-996,4.57,2.69,4.68,2.69,3.6,1.94,5.0,0.0,0.0,0.0,2,22704.0180281147
103650,0,2,3,1.19434258774227,1.0-1.3 (near poverty),True,0,3,2,1,0,1,1,47.5,1,0,2,3.0,5,2,0,0,1,3,-996,0.69,0.1,1.9,0.1,0.28,0.08,2.0,0.0,3.0,0.0,2,17358.1579215627
103657,0,2,1,4.04294705664569,>4.0 (higher),True,0,5,2,3,0,2,1,47.5,2,0,1,3.0,1,2,0,0,1,2,-996,1.5,0.58,1.91,0.45,0.68,0.27,2.0,0.0,9.0,0.0,3,11093.66070209
103659,0,1,1,3.67933121081584,2.0-4.0 (moderate),False,0,2,2,0,0,1,1,62.5,1,0,1,5.0,5,2,0,0,1,4,-996,0.29,0.8,0.6,0.29,0.26,0.29,4.0,0.0,3.0,0.0,3,52405.7208881025
103666,0,1,1,0.634500991407799,<=1.0 (at/below poverty),False,0,2,2,0,1,0,0,85.0,2,0,1,1.0,5,1,1,0,0,-996,-996,3.69,1.3,14.88,1.3,4.04,0.31,1.0,0.0,0.0,0.0,4,2504.22357579328
103669,0,1,2,1.9067603981142,1.3-2.0 (low income),False,0,3,3,0,0,3,1,27.5,2,0,4,5.0,1,2,0,0,1,1,-996,3.92,0.17,3.44,0.17,0.06,0.06,1.0,0.0,6.0,0.0,3,1256.08959944801
103679,1,3,2,0.6406516105146239,<=1.0 (at/below poverty),False,0,5,1,4,0,0,0,47.5,2,0,2,2.0,5,3,0,0,0,-996,-996,1.76,0.59,2.12,0.59,0.66,0.29,3.0,0.0,10.0,0.0,4,3851.03864965902
103680,0,2,1,2.40586325511191,2.0-4.0 (moderate),False,0,1,1,0,0,1,1,27.5,2,0,1,5.0,1,2,0,0,0,-996,1,0.33,0.2,1.78,0.2,0.22,0.2,2.0,0.0,9.0,0.0,3,37630.0447042952
103684,1,3,2,0.451208594449418,<=1.0 (at/below poverty),True,0,1,1,0,0,1,1,27.5,2,0,2,4.0,1,3,0,1,1,1,-996,0.78,0.31,1.91,0.31,0.74,0.38,1.0,0.0,7.0,0.0,1,44717.2980450755
103687,0,1,2,1.02184376156979,1.0-1.3 (near poverty),False,0,5,2,3,0,1,1,47.5,1,1,1,4.0,1,4,0,0,1,2,-996,0.49,0.08,1.1,0.08,0.16,0.19,1.0,0.0,0.0,0.0,2,19830.9839200305
103690,0,1,1,0.555188367481824,<=1.0 (at/below poverty),False,0,2,1,1,0,0,0,62.5,1,1,1,1.0,5,3,0,1,1,1,-996,0.83,0.74,0.7,0.54,0.68,0.33,7.0,0.0,11.0,0.0,1,21632.2407231476
103698,0,1,2,1.07108325872874,1.0-1.3 (near poverty),True,0,1,1,0,1,0,0,85.0,2,0,1,3.0,5,1,0,0,0,-996,0,2.13,1.42,4.41,0.23,0.44,0.23,1.0,0.0,1.0,0.0,4,6596.89308843743
103702,0,1,1,4.72694717994629,>4.0 (higher),False,0,1,1,0,1,0,0,85.0,2,0,1,6.0,5,1,0,0,1,1,-996,1.2,0.18,3.42,0.18,0.38,0.15,3.0,1.0,4.0,0.0,3,81998.7661824016
103713,1,3,3,0.291509946818988,<=1.0 (at/below poverty),False,0,11,6,5,0,3,1,47.5,2,1,5,1.0,5,4,0,0,1,3,-996,1.18,0.18,3.26,0.18,1.05,0.3,12.0,0.0,24.0,0.0,4,3097.07078485654
103715,0,1,2,3.5597729113356302,2.0-4.0 (moderate),True,0,5,4,1,0,1,1,47.5,2,0,2,5.0,1,3,1,0,1,4,-996,1.49,0.18,7.32,0.18,1.12,1.06,4.0,0.0,24.0,0.0,4,5140.51063614145
103718,0,1,1,5.59915399867813,>4.0 (higher),True,0,2,2,0,0,2,1,47.5,2,0,1,4.0,1,2,0,0,1,2,-996,3.96,0.32,1.05,0.32,0.32,0.29,6.0,0.0,6.0,0.0,3,30764.6996462091
103721,0,1,1,0.0,<=1.0 (at/below poverty),False,0,2,2,0,0,2,1,47.5,2,0,1,4.0,1,2,1,0,1,1,-996,7.05,0.72,8.17,0.72,5.05,0.73,7.0,0.0,2.0,0.0,1,9894.01923842308
103722,0,1,1,1.3321396598030402,1.3-2.0 (low income),True,0,1,1,0,1,0,0,68.0,2,0,1,1.0,5,3,0,0,0,-996,-996,0.84,0.53,1.7,0.21,0.21,0.21,0.0,0.0,3.0,0.0,2,12213.3253273499
103725,1,4,2,0.619954794962867,<=1.0 (at/below poverty),False,0,6,2,4,0,2,1,27.5,2,0,3,4.0,1,2,0,0,1,1,-996,0.2,0.38,1.46,0.2,0.22,0.22,1.0,0.0,10.0,0.0,4,2253.85155327937
103728,0,2,2,2.41956642432254,2.0-4.0 (moderate),False,1,2,2,0,0,0,0,47.5,2,0,1,2.0,3,1,1,0,1,1,-996,4.8,4.87,4.79,2.38,4.35,3.47,3.0,0.0,0.0,0.0,4,2862.69304564104
103737,0,2,2,0.911062906724512,<=1.0 (at/below poverty),True,0,4,2,2,0,2,1,47.5,2,0,1,4.0,1,1,0,0,1,4,-996,0.63,0.28,3.58,0.12,0.3,0.07,1.0,0.0,8.0,0.0,4,1862.80922866664
103744,0,1,1,1.47830432708089,1.3-2.0 (low income),False,0,1,1,0,0,0,0,47.5,2,1,1,3.0,5,1,0,0,0,-996,0,0.3,0.21,1.42,0.04,0.12,0.04,4.0,0.0,4.0,0.0,4,8305.99888005166
103747,0,1,1,4.58171195853388,>4.0 (higher),True,0,5,2,3,0,0,0,27.5,2,0,1,6.0,2,2,0,0,1,3,-996,4.04,2.27,0.99,0.99,0.99,0.37,5.0,0.0,7.0,0.0,3,57126.5832299875
103750,0,1,1,6.67812293456709,>4.0 (higher),True,0,2,1,1,0,1,1,47.5,2,0,2,5.0,1,3,0,0,1,2,-996,1.46,0.44,0.7,0.44,0.7,0.52,1.0,0.0,12.0,0.0,3,34403.6818793368
103757,0,1,1,0.202035877739378,<=1.0 (at/below poverty),False,0,4,1,3,0,0,0,27.5,2,0,1,3.0,5,1,0,0,0,-996,-996,0.99,0.64,18.12,0.64,1.0,0.76,0.0,0.0,1.0,0.0,4,2366.77679399684
103759,1,4,3,1.5498869874071701,1.3-2.0 (low income),False,0,6,5,1,0,2,1,47.5,2,1,5,2.0,5,4,0,0,1,3,-996,1.04,0.13,2.38,0.13,0.32,0.09,2.0,0.0,7.0,0.0,2,3042.19148221746
103761,0,1,1,1.76008381351493,1.3-2.0 (low income),False,0,3,3,0,0,2,1,27.5,2,0,6,4.0,3,2,0,0,1,3,-996,3.71,2.75,1.26,1.26,1.18,1.18,2.0,0.0,5.0,0.0,2,8567.62434092927
103764,0,1,1,3.47000895255148,2.0-4.0 (moderate),False,0,1,1,0,0,0,0,47.5,2,0,1,4.0,5,4,1,0,1,2,-996,3.08,1.05,2.05,1.05,2.05,1.05,2.0,0.0,10.0,0.0,3,36680.1042192892
103771,1,4,2,0.0,<=1.0 (at/below poverty),False,1,3,1,2,0,0,0,27.5,2,1,1,3.0,5,4,0,0,0,-996,0,1.13,0.16,0.99,0.16,0.21,0.15,8.0,0.0,7.0,0.0,4,3876.29288626985
103773,0,1,1,1.56429663739533,1.3-2.0 (low income),False,0,5,3,2,0,2,1,47.5,2,1,1,1.0,5,4,0,0,1,2,-996,1.0,0.24,0.86,0.24,0.22,0.19,3.0,0.0,4.0,0.0,4,2041.19757950902
103777,0,1,1,10.0,>4.0 (higher),False,0,2,2,0,0,2,1,47.5,1,0,1,6.0,1,3,1,0,1,2,-996,0.94,0.57,1.61,0.57,0.57,0.22,3.0,0.0,14.0,0.0,3,58970.2644095413
103781,0,1,1,2.5523524620510902,2.0-4.0 (moderate),True,0,5,2,3,0,1,1,27.5,2,0,1,2.0,5,2,1,1,1,4,-996,0.88,0.88,11.46,0.39,0.95,0.24,3.0,0.0,0.0,0.0,3,23103.2660525516
103784,1,3,3,0.4319876574955,<=1.0 (at/below poverty),False,0,8,3,5,0,2,1,27.5,2,0,2,3.0,1,2,0,0,0,-996,-996,0.69,0.27,2.43,0.27,0.29,0.3,0.0,0.0,5.0,0.0,4,20772.7667709414
103787,0,2,2,1.39659803043868,1.3-2.0 (low income),False,0,1,1,0,0,1,1,27.5,2,0,1,4.0,1,2,1,1,1,1,-996,2.41,2.49,10.46,2.41,2.17,2.17,2.0,0.0,4.0,0.0,2,21907.562598783
103789,0,2,2,2.6642793196060897,2.0-4.0 (moderate),False,0,1,1,0,0,1,1,27.5,2,0,1,4.0,1,2,0,0,1,1,-996,1.24,0.19,1.14,0.06,0.19,0.06,3.0,0.0,9.0,0.0,3,16819.6692603411
103790,0,1,1,0.52060737527115,<=1.0 (at/below poverty),True,1,4,2,2,0,1,1,47.5,1,R,5,3.0,1,3,1,0,-998,-996,-996,0.72,1.72,2.6,0.72,1.38,0.7,3.0,0.0,2.0,0.0,4,11828.1782986534
103793,1,4,4,1.82632050134288,1.3-2.0 (low income),False,1,1,1,0,0,1,1,62.5,2,0,6,3.0,1,4,0,0,1,1,-996,0.69,0.24,4.98,0.23,0.21,0.12,2.0,0.0,5.0,0.0,2,15016.4657062983
103797,1,4,3,1.4084153983885401,1.3-2.0 (low income),False,0,1,1,0,1,0,0,68.0,2,0,1,3.0,5,1,0,0,1,1,-996,0.37,0.3,4.21,0.3,0.34,0.23,2.0,0.0,2.0,0.0,4,9082.24218811153
103803,1,3,2,0.130151843817787,<=1.0 (at/below poverty),True,0,4,1,3,0,0,0,27.5,2,1,1,3.0,5,3,0,0,0,-996,-996,0.75,0.2,2.85,0.2,0.66,0.73,2.0,0.0,8.0,0.0,4,3674.62535936406
103806,0,1,2,1.80483437779767,1.3-2.0 (low income),True,0,1,1,0,0,1,1,27.5,2,0,1,5.0,1,1,1,0,1,1,-996,6.74,2.32,6.89,0.55,0.73,0.61,1.0,0.0,5.0,0.0,2,11858.6555417953
103810,0,1,1,5.666123386414999,>4.0 (higher),False,0,2,2,0,0,1,1,62.5,2,0,1,5.0,5,3,1,0,0,-996,-996,1.21,0.58,1.75,0.58,0.54,0.45,5.0,0.0,24.0,0.0,3,105599.359129634
103814,1,3,2,0.117136659436009,<=1.0 (at/below poverty),False,0,4,1,3,0,0,0,27.5,2,0,2,2.0,3,3,0,0,0,-996,-996,0.85,0.65,3.58,0.05,0.17,0.06,3.0,0.0,5.0,0.0,4,8034.14339579491
103816,0,2,2,1.45206914614982,1.3-2.0 (low income),True,0,3,3,0,1,2,1,47.5,1,0,1,4.0,4,3,0,0,1,3,-996,1.15,0.73,1.97,0.3,0.77,1.01,2.0,0.0,6.0,0.0,4,14748.4588640585
103819,0,1,1,1.5862524785195,1.3-2.0 (low income),False,0,2,2,0,0,1,1,62.5,1,0,1,1.0,5,3,0,0,1,4,-996,0.19,0.13,1.13,0.12,0.2,0.24,4.0,0.0,9.0,0.0,2,14976.9084449244
103823,0,1,1,0.999339061467284,<=1.0 (at/below poverty),False,0,2,1,1,0,1,1,47.5,2,1,5,1.0,1,3,0,0,1,1,-996,0.56,0.79,2.12,0.46,0.47,0.47,5.0,0.0,1.0,0.0,4,3464.35131170185
103830,1,3,2,2.32479386894035,2.0-4.0 (moderate),False,0,2,2,0,0,2,1,27.5,2,0,4,4.0,1,1,0,0,0,-996,-996,0.25,0.45,7.57,0.09,0.25,0.25,0.0,0.0,8.0,0.0,3,11992.9696075945
103836,0,1,1,2.8032632905484203,2.0-4.0 (moderate),True,0,9,7,2,0,5,1,47.5,2,1,5,1.0,5,2,0,0,1,-997,-996,1.58,1.12,4.63,0.76,0.4,0.4,4.0,0.0,31.0,0.0,3,9019.37318699052
103837,0,1,1,1.6451193058568299,1.3-2.0 (low income),False,0,4,4,0,0,2,1,47.5,1,1,5,2.0,1,1,0,0,1,1,0,0.36,0.18,7.11,0.1,0.35,0.26,3.0,0.0,2.0,0.0,2,8837.10839795383
103839,0,1,1,2.64780404990906,2.0-4.0 (moderate),False,0,3,3,0,1,0,0,47.5,2,0,1,4.0,5,3,1,0,1,2,-996,21.03,1.56,19.05,1.56,2.22,0.55,6.0,0.0,9.0,0.0,4,8217.49795097924
103846,0,1,1,1.71669751943725,1.3-2.0 (low income),False,0,5,2,3,0,1,1,27.5,2,0,1,4.0,5,3,0,0,1,2,-996,0.96,0.91,0.85,0.85,0.81,0.84,3.0,0.0,2.0,0.0,4,12569.7814438684
103847,0,1,1,3.50532007406951,2.0-4.0 (moderate),False,0,5,2,3,0,2,1,47.5,1,0,1,4.0,1,4,1,0,1,3,-996,1.24,1.94,8.01,1.24,1.22,0.79,5.0,0.0,11.0,0.0,3,39234.4993065599
103848,0,1,2,1.8950108459869799,1.3-2.0 (low income),False,0,4,3,1,0,2,1,47.5,2,1,5,1.0,1,4,0,0,1,1,-996,1.09,0.1,2.42,0.07,0.51,0.09,1.0,0.0,6.0,0.0,3,4912.61313789365
103853,0,2,2,1.24758757435559,1.0-1.3 (near poverty),True,0,2,2,0,1,0,0,62.5,2,0,1,2.0,5,2,0,0,1,3,-996,0.39,0.55,2.61,0.13,0.48,0.2,5.0,0.0,5.0,0.0,4,12020.2473173342
103862,0,1,1,5.1985332634887405,>4.0 (higher),False,0,3,3,0,0,1,1,47.5,1,0,4,4.0,3,4,0,0,1,2,1,0.56,0.72,14.73,0.56,0.53,0.51,5.0,0.0,9.0,0.0,3,96777.4833105173
103864,1,3,1,2.79576999339062,2.0-4.0 (moderate),True,0,2,2,0,0,2,1,47.5,2,0,1,3.0,1,4,1,1,1,2,-996,12.64,7.62,41.63,0.93,12.36,0.38,5.0,0.0,4.0,0.0,3,21271.5239687647
103866,1,4,2,0.6845468831849141,<=1.0 (at/below poverty),False,0,3,3,0,0,1,1,47.5,1,1,4,4.0,5,4,0,0,1,2,-996,0.44,0.14,1.14,0.14,0.16,0.24,5.0,0.0,6.0,0.0,4,14430.1224858436
103870,0,1,1,2.8552544613351,2.0-4.0 (moderate),True,0,2,2,0,0,1,1,47.5,1,0,4,6.0,3,2,0,0,1,3,-996,3.96,1.4,2.73,0.82,0.94,0.54,4.0,0.0,1.0,0.0,3,26365.5405312361
103872,0,1,1,2.38730998017184,2.0-4.0 (moderate),False,0,2,2,0,0,2,1,27.5,1,0,1,4.0,1,2,0,0,1,1,-996,0.36,0.41,2.99,0.36,0.36,0.31,2.0,0.0,2.0,0.0,3,6139.38815626472
103879,1,3,2,0.604834377797672,<=1.0 (at/below poverty),True,0,1,1,0,0,0,0,47.5,1,0,1,4.0,5,1,1,1,1,1,-996,7.56,3.72,16.58,3.72,10.4,3.45,5.0,0.0,1.0,0.0,4,4355.96799128941
103888,0,1,1,6.9528,>4.0 (higher),False,0,2,2,0,2,1,1,68.0,2,0,1,4.0,1,1,1,0,1,4,-996,5.64,4.38,7.53,1.77,1.79,1.53,5.0,0.0,1.0,0.0,3,48651.0561867837
103889,0,1,1,0.125959817185033,<=1.0 (at/below poverty),True,0,4,2,2,0,0,0,27.5,2,0,2,4.0,3,2,0,0,1,1,-996,3.73,0.23,2.36,0.23,0.53,0.31,1.0,0.0,1.0,0.0,4,15461.7039841169
103890,0,1,1,4.57960711496746,>4.0 (higher),False,0,4,3,1,0,2,1,47.5,2,0,1,6.0,1,3,1,0,1,4,-996,1.08,0.77,1.52,0.77,0.76,0.5,8.0,0.0,23.0,0.0,3,55111.3124824129
103892,1,4,2,9.6232687376074,>4.0 (higher),True,0,2,2,0,0,1,1,47.5,2,0,5,4.0,5,3,0,0,1,1,-996,0.48,0.64,0.57,0.2,0.5,0.18,8.0,0.0,4.0,0.0,3,14672.7495993406
103893,1,4,2,0.0,<=1.0 (at/below poverty),False,0,1,1,0,0,0,0,47.5,2,0,2,3.0,3,3,0,0,1,1,-996,0.28,0.98,0.6,0.28,0.33,0.15,1.0,0.0,8.0,0.0,4,14099.4805119266
103897,0,1,2,0.957206803939122,<=1.0 (at/below poverty),True,0,1,1,0,1,0,0,85.0,1,0,2,1.0,5,3,1,0,1,1,-996,2.83,0.49,1.91,0.49,2.73,1.26,2.0,0.0,3.0,0.0,1,21648.5744018933
103900,0,1,1,1.64970257766028,1.3-2.0 (low income),False,0,2,1,1,0,1,1,47.5,2,0,1,5.0,1,4,0,0,1,1,-996,0.73,0.29,4.51,0.29,0.12,0.12,5.0,0.0,14.0,0.0,2,8001.38695035033
103905,0,1,1,3.29940515532055,2.0-4.0 (moderate),True,0,2,2,0,0,2,1,27.5,1,0,1,5.0,1,1,0,0,1,2,-996,6.91,2.02,1.46,0.16,1.52,0.36,2.0,0.0,16.0,0.0,3,19199.3372533537
103909,0,1,1,8.533958540820061,>4.0 (higher),False,0,1,1,0,0,1,1,27.5,2,1,5,4.0,1,2,0,0,1,1,-996,1.31,0.2,1.81,0.2,0.76,0.27,0.0,0.0,3.0,0.0,3,16191.9557609922
103915,0,1,1,2.45363855421687,2.0-4.0 (moderate),False,0,3,1,2,0,1,1,47.5,2,0,1,4.0,1,2,1,0,1,1,-996,2.03,1.13,2.5,1.13,1.29,1.07,1.0,0.0,7.0,0.0,3,22071.6084896457
103917,0,1,1,2.6363156222022504,2.0-4.0 (moderate),False,0,2,2,0,0,0,0,27.5,1,0,1,4.0,5,2,0,0,1,2,-996,0.58,0.36,2.96,0.36,0.32,0.26,2.0,0.0,8.0,0.0,3,8262.04053102835
103923,1,3,2,1.6118824669034602,1.3-2.0 (low income),True,0,6,2,4,0,2,1,47.5,2,0,1,4.0,1,2,1,1,1,3,-996,33.96,13.01,32.67,0.41,30.22,0.15,7.0,0.0,30.0,0.0,2,4242.24702666913
103926,0,1,1,1.12802148612355,1.0-1.3 (near poverty),False,0,1,1,0,1,0,0,68.0,2,0,1,3.0,3,1,0,0,1,1,-996,0.53,1.05,4.81,0.43,0.42,0.29,3.0,0.0,4.0,0.0,2,16815.6895975033
103935,0,2,1,3.8863185723727702,2.0-4.0 (moderate),True,0,2,2,0,0,2,1,47.5,1,0,1,4.0,1,2,0,0,1,2,-996,1.18,0.92,3.59,0.92,2.14,1.81,6.0,0.0,12.0,0.0,3,127837.509053826
103941,0,1,1,5.31294955742889,>4.0 (higher),True,0,2,2,0,0,2,1,62.5,2,0,1,4.0,1,1,0,0,1,3,-996,1.96,0.56,6.29,0.37,0.54,0.36,2.0,0.0,8.0,0.0,3,60383.7677249881
103943,0,2,1,3.33113020489094,2.0-4.0 (moderate),True,0,2,2,0,0,2,1,27.5,1,0,1,3.0,1,2,0,0,1,1,-996,0.27,8.8,1.26,0.27,0.23,0.26,2.0,0.0,10.0,0.0,3,21435.5618567483
